Experiment,ECSA voltage_Ar,ECSA target V_Ar,ECSA slope raw_Ar,ECSA intercept_Ar,ECSA R^2_Ar,Cdl mF cm-2_Ar,Ar ECSA file count
exp521,-2000mV,-0.15,-0.00011451716051181795,-0.006332709220941417,0.8604767202245656,0.11451716051181796,10.0
exp522,-1500mV,-0.15,-0.0046506705653343,-0.364167228800782,0.996176677098855,4.6506705653343,10.0
exp523,-1800mV,-0.15,-0.0004964280456704873,-0.012802314389197794,0.9821475178226668,0.49642804567048726,10.0
exp524,-1800mV,-0.15,-0.0002062091329003321,-0.027138036571749416,0.934627050849197,0.2062091329003321,10.0
exp525,-1500mV,-0.15,-0.008071296541201943,-0.5554799671404713,0.9934267052319431,8.071296541201942,10.0
exp526,-1800mV,-0.15,-0.0003387870865380427,-0.026279344791557607,0.9794279090355655,0.3387870865380427,10.0
exp527,-1900mV,-0.15,-0.0001208746334650988,-0.01707875307890392,0.7695585134846555,0.1208746334650988,10.0
exp528,-1900mV,-0.15,-0.0001857318356397419,-0.023134568168048333,0.9097623718801272,0.1857318356397419,10.0
exp529,-1800mV,-0.15,-0.0004820362133883099,-0.04767920155947694,0.9821308149728566,0.4820362133883099,10.0
exp530,-1900mV,-0.15,-0.00021895828145324228,-0.029685102418419262,0.927074885254639,0.21895828145324228,10.0
exp531,-1500mV,-0.15,-0.006716747229660027,-0.37707309879116124,0.9983282827423021,6.716747229660027,10.0
exp532,-1700mV,-0.15,-0.0010844381982175015,-0.05431722320238258,0.9964544053587877,1.0844381982175015,10.0
exp533,-1500mV,-0.15,-0.0033916017425629787,-0.20889446654379462,0.9957793872397603,3.3916017425629787,10.0
exp534,-1800mV,-0.15,-0.00017196209654123573,-0.019871294439887666,0.9179525704287175,0.17196209654123573,10.0
exp535,-1800mV,-0.15,-0.004721479194356338,-0.18206346979765176,0.9987400894137198,4.721479194356338,10.0
exp536,-1800mV,-0.15,-0.0004223175464853872,-0.057924740181940576,0.9673651036890154,0.42231754648538716,10.0
exp537,-1700mV,-0.15,-0.0021571044973522128,-0.1411998029177406,0.9934871379940395,2.1571044973522127,10.0
exp538,-1500mV,-0.15,-0.006906798976001486,-0.36935228813538146,0.9988610435421075,6.906798976001486,10.0
exp539,-1800mV,-0.15,-0.000668081383392076,-0.623261538981946,0.8282720797229272,0.668081383392076,10.0
exp540,-1700mV,-0.15,-0.00020065074983618777,-0.01244328787945008,0.9577172849405999,0.20065074983618778,10.0
exp541,-1800mV,-0.15,-0.00015650173900843566,-0.04115600256972217,0.90477001534184,0.15650173900843567,10.0
exp542,-1800mV,-0.15,-9.418922764739352e-05,-0.014130721969965676,0.7294751500089697,0.09418922764739351,10.0
exp543,-1800mV,-0.15,-0.00022649385038109833,-0.0678187974215892,0.9474325531794864,0.22649385038109834,10.0
exp544,-1700mV,-0.15,-0.0003241366094024906,-0.032008207123203763,0.9630252050805522,0.3241366094024906,10.0
exp545,-1900mV,-0.15,-0.0005657876829801466,-0.04339633242140373,0.9815313095262074,0.5657876829801466,10.0
exp546,-1800mV,-0.15,-0.00015130720214801382,-0.014477630069047398,0.9023128575097942,0.15130720214801383,10.0
exp547,-1900mV,-0.15,-0.00010299857929980102,-0.01682706676044133,0.7754258572294428,0.10299857929980102,10.0
exp548,,,,,,,
exp549,,,,,,,
exp550,,,,,,,
exp551,-1400mV,-0.15,-0.07909240615789748,-12.871170002261543,0.9784506647813807,79.09240615789747,10.0
exp552,-1500mV,-0.15,-0.010800363798458919,-0.5041334794226842,0.9980439762001572,10.80036379845892,10.0
exp553,-1700mV,-0.15,-0.0013962693241052267,-0.06920387890671154,0.997764307902201,1.3962693241052266,10.0
exp554,-1800mV,-0.15,-0.00022830776436396055,-0.030507071837957048,0.946251691403842,0.22830776436396055,10.0
exp555,-1700mV,-0.15,-0.005865046085529506,-1.2145135099327247,0.9731739221012862,5.865046085529506,10.0
exp556,-1900mV,-0.15,-0.00019054015767168777,-0.013271916253293464,0.9510775546342344,0.19054015767168778,10.0
exp557,-1900mV,-0.15,-0.00034204474753815156,-0.14428673778796944,0.7240908975267083,0.34204474753815156,10.0
exp558,-1700mV,-0.15,-0.0032840398272708086,-0.11044344122529637,0.9986298468895732,3.2840398272708087,10.0
exp559,-1500mV,-0.15,-0.004697650374137874,-0.35880594770962615,0.9905929230465945,4.697650374137874,10.0
exp560,-1900mV,-0.15,-0.00012605603688549082,-0.016169779863896006,0.8121027651616217,0.12605603688549083,10.0
exp561,-1900mV,-0.15,-0.00010995116961860264,-0.007408124328095379,0.8643441676832151,0.10995116961860264,10.0
exp562,-1800mV,-0.15,-0.00031728206413795374,-0.02840856125550817,0.9835313602792183,0.31728206413795373,10.0
exp563,-1500mV,-0.15,-0.005609744906157903,-0.2616249027116919,0.998891537027557,5.6097449061579026,10.0
exp564,-1400mV,-0.15,-0.017964164048887867,-0.5490488224971628,0.9993434622455344,17.964164048887866,10.0
exp565,-1500mV,-0.15,-0.009256214959892269,-0.3940303917839394,0.9993750808484424,9.256214959892269,10.0
exp566,-1400mV,-0.15,-0.005269376399355312,-0.32096419278348476,0.9970728923395134,5.269376399355312,10.0
exp567,-1700mV,-0.15,-0.002569765158493902,-0.19599286917143144,0.9931845313180876,2.569765158493902,10.0
exp568,-1700mV,-0.15,-0.006764771637053307,-0.3908840358742163,0.9957283415688528,6.764771637053307,10.0
exp569,-1600mV,-0.15,-0.003988722762477211,-0.18797895691949784,0.9973099375997169,3.988722762477211,10.0
exp571,-1600mV,-0.15,-0.00447690169844669,-0.20122306001193024,0.9986277432273669,4.4769016984466905,10.0
exp572,-2000mV,-0.15,-0.00014637342791269347,-0.0256046066240785,0.8735668651756191,0.14637342791269348,10.0
exp573,-1600mV,-0.15,-0.003698007683462097,-0.1049182814963181,0.999614984892123,3.6980076834620967,10.0
exp574,-1500mV,-0.15,-0.004850061124344667,-0.12392510187962724,0.9995556812458398,4.850061124344666,10.0
exp575,,,,,,,
exp576,-1900mV,-0.15,-0.00018383387993862446,-0.023770510963907754,0.9708459303898467,0.18383387993862446,10.0
exp577,-1600mV,-0.15,-0.00466159011103183,-0.20033100066745968,0.9977876149732982,4.661590111031829,10.0
exp578,-1900mV,-0.15,-0.00018701984233920177,-0.026959877895032916,0.964518371107563,0.18701984233920177,10.0
exp579,-1600mV,-0.15,-0.002708678324066814,-0.11500162837385419,0.9968618362888524,2.708678324066814,10.0
exp580,-1700mV,-0.15,-0.0020745110383611014,-0.0713806037181417,0.9987705090407828,2.0745110383611016,10.0
exp581,-1400mV,-0.15,-0.019343949838737436,-0.435796593834727,0.9998587692513384,19.343949838737437,10.0
exp582,-1700mV,-0.15,-0.0002159224439296224,-0.02314643022163189,0.9821955267209488,0.2159224439296224,10.0
exp583,-1700mV,-0.15,-0.0013941638231579892,-0.1229310377360604,0.9866581946813514,1.3941638231579891,10.0
exp584,-1500mV,-0.15,-0.005776916217842609,-0.2861153909556604,0.9970279450442068,5.77691621784261,10.0
exp590,-2000mV,-0.15,-0.0002488562267119875,-0.12409163270552484,0.7853041047768247,0.2488562267119875,10.0
exp597,-2200mV,-0.15,-5.487130263698452e-05,-0.05198196843791116,0.6397593411427877,0.05487130263698452,10.0
exp598,-2200mV,-0.15,-5.60108121234901e-05,-0.05114716217490129,0.6370080436751385,0.0560108121234901,10.0
exp600,-2300mV,-0.15,-6.31685278945816e-05,-0.04636293770859039,0.641154650155124,0.0631685278945816,10.0
exp601,-2300mV,-0.15,-7.067079300833052e-05,-0.041247509388097,0.6414558529825533,0.07067079300833053,10.0
exp602,-2400mV,-0.15,-6.731067960152819e-05,-0.043480604273264827,0.6400926568284835,0.06731067960152819,10.0
exp603,-2400mV,-0.15,-6.835717713258214e-05,-0.0427851676451562,0.6406060358778457,0.06835717713258214,10.0
exp604,,,,,,,
exp610,-1700mV,-0.15,-0.0021717549835303424,-0.042378547335572114,0.9995218203714273,2.1717549835303425,10.0
exp611,-1500mV,-0.15,-0.08566874023917585,-20.550501449325814,0.949893772414459,85.66874023917585,10.0
exp612,-1600mV,-0.15,-0.017763162102510055,-1.9106593926325957,0.9945088077675084,17.763162102510055,10.0
exp613,-1500mV,-0.15,-0.004140447633156386,-0.19654954382587042,0.998105016747445,4.140447633156386,10.0
exp614,-1800mV,-0.15,-0.000983466450342165,-0.04958398531110658,0.9964080664638235,0.983466450342165,10.0
exp615,-1500mV,-0.15,-0.010560190309224697,-0.36546869989861186,0.9966085513129286,10.560190309224696,10.0
exp616,-1400mV,-0.15,-0.015304155681844853,-1.2436097221568412,0.9907037624285508,15.304155681844852,10.0
exp617,-1800mV,-0.15,-0.000764279671989999,-0.14208097499852018,0.931270125767804,0.764279671989999,10.0
exp618,-1500mV,-0.15,-0.005884874017191721,-0.1570025712235461,0.9997161404133398,5.884874017191721,10.0
exp619,-1600mV,-0.15,-0.0004577657084562541,-0.031174315516940027,0.9987226787738821,0.45776570845625414,10.0
exp620,-1500mV,-0.15,-0.0065775566377996005,-0.29508567336551783,0.9989748647939594,6.5775566377996,10.0
exp621,-1500mV,-0.15,-0.04035536730403575,-0.4817389476850735,0.9986677195980506,40.35536730403575,10.0
exp622,-1600mV,-0.15,-0.022221262382728597,-6.566154625362508,0.9448183574373892,22.221262382728597,10.0
exp623,-1500mV,-0.15,-0.004077363897514024,-0.10051754823404391,0.9997487240005216,4.077363897514024,10.0
exp624,-1500mV,-0.15,-0.07074052032589688,-24.233447543894393,0.9338602329451415,70.74052032589688,10.0
exp625,-1400mV,-0.15,-0.05345640144298529,-1.0100067056049546,0.9997196544534414,53.45640144298529,10.0
exp626,-1600mV,-0.15,-0.014249985885214207,-2.7197315190645144,0.9781560689083935,14.249985885214207,10.0
exp627,-1500mV,-0.15,-0.006977620264632469,-0.13744493125493884,0.998441391574746,6.977620264632469,10.0
exp628,-1500mV,-0.15,-0.06956024689858092,-23.142705131698428,0.9044292278849143,69.56024689858093,10.0
exp629,-1600mV,-0.15,-0.009274690121912689,0.3718164810169844,0.9948531188016896,9.27469012191269,10.0
exp630,-1400mV,-0.15,-0.09111543299912318,3.8664499746722143,0.9946612446798708,91.11543299912319,10.0
exp631,-1500mV,-0.15,-0.00753520315558549,-0.1941125691035035,0.9993537897394894,7.5352031555854895,10.0
exp632,-1800mV,-0.15,-0.00038042868186648015,-0.05039509911597051,0.9860629270150397,0.38042868186648016,10.0
exp633,-1400mV,-0.15,-0.015338492067915396,-0.7382150291927685,0.9984010128995172,15.338492067915396,10.0
exp634,-1500mV,-0.15,-0.00825568908064085,-0.042967693886960756,0.9995940187565223,8.25568908064085,10.0
exp635,-1500mV,-0.15,-0.005709874365037083,-0.2291789579601149,0.9993248370904891,5.709874365037083,10.0
exp636,-1700mV,-0.15,-0.002183121802254556,-0.132021586430919,0.9975292341660547,2.183121802254556,10.0
exp637,-1700mV,-0.15,-0.0015447070368954465,-0.12123328922915477,0.9941763496693115,1.5447070368954465,10.0
exp638,-1600mV,-0.15,-0.0015562699258345233,-0.06133093140040802,0.998912185613692,1.5562699258345234,10.0
exp639,-1400mV,-0.15,-0.03982428133631262,-0.8293024980199917,0.9998624420563429,39.82428133631262,10.0
exp640,-1600mV,-0.15,-0.0064974099195148965,-0.3058131727953155,0.997224088440025,6.497409919514896,10.0
exp641,-1400mV,-0.15,-0.06370080567406133,-3.7741272445019725,0.9955467082735072,63.700805674061336,10.0
exp642,-1500mV,-0.15,-0.04173230956486417,-3.099276406502657,0.9906985272495281,41.732309564864174,10.0
exp643,-1400mV,-0.15,-0.046804999497680286,-0.7064188388704125,0.9998037770873253,46.804999497680285,10.0
exp644,-1400mV,-0.15,-0.06947618799942844,0.8452456930380521,0.9996894931619889,69.47618799942843,10.0
exp645,-1500mV,-0.15,-0.06311635855036737,-14.301772276257743,0.9587410369791735,63.11635855036737,10.0
exp646,-1400mV,-0.15,-0.04342285746705166,-1.4979156302007404,0.9990126998179889,43.422857467051664,10.0
exp647,-1400mV,-0.15,-0.053433380848372354,2.6483180320121384,0.9944637661518795,53.43338084837235,10.0
exp648,-1600mV,-0.15,-0.0016019631928362425,-0.12161703362537069,0.99677684313731,1.6019631928362426,10.0
exp649,-1400mV,-0.15,-0.032612743237781495,-2.747350671414699,0.9881507237676892,32.612743237781494,10.0
exp650,-1500mV,-0.15,-0.08692308594270048,-11.61663756950496,0.9816208550519665,86.92308594270048,10.0
exp651,-1400mV,-0.15,-0.027689632914482655,-1.3345247038121553,0.9972978759461583,27.689632914482655,10.0
exp652,-1400mV,-0.15,-0.16001077010805645,-4.9625578456303145,0.9661916273326896,160.01077010805645,10.0
exp653,-1500mV,-0.15,-0.02477013538857671,-2.9605796298169587,0.9737756909177766,24.770135388576712,10.0
exp654,-1400mV,-0.15,-0.018914414099720514,0.5105965262805352,0.9953923183053531,18.914414099720513,10.0
exp655,-1700mV,-0.15,-0.0001530241353880231,-0.01405376737207642,0.9486900181914619,0.1530241353880231,10.0
exp656,-2000mV,-0.15,-0.00010054805156180303,-0.01399286199343229,0.8782872773326851,0.10054805156180303,10.0
exp657,-2000mV,-0.15,-0.00041535020410513317,-0.10223525144955195,0.8993865534654617,0.4153502041051332,10.0
exp658,-1600mV,-0.15,-0.004682250864111225,0.06697575608296003,0.9994250269890605,4.682250864111225,10.0
exp659,-1400mV,-0.15,-0.03529045670091779,-1.8422364217038023,0.9960379149072693,35.29045670091779,10.0
exp660,-1500mV,-0.15,-0.008447806061330523,-0.14056758204690656,0.9993804300179967,8.447806061330523,10.0
exp661,-1400mV,-0.15,-0.076167432446864,-4.583241147643442,0.994438808128858,76.167432446864,10.0
exp662,-1700mV,-0.15,-0.0014966765076769805,-0.08697081718972088,0.9959406130536449,1.4966765076769806,10.0
exp663,-1400mV,-0.15,-0.051748846260434855,-2.9082444899384257,0.9986968336059009,51.74884626043485,10.0
exp664,-1500mV,-0.15,-0.03340516603429341,-12.286891387005294,0.9323368682889767,33.40516603429341,10.0
exp665,-1500mV,-0.15,-0.038589053541239815,1.394505614514408,0.996027649030441,38.589053541239814,10.0
exp666,-1500mV,-0.15,-0.021616079723836702,-0.9953456124830549,0.9964290355957754,21.6160797238367,10.0
exp667,-1800mV,-0.15,-0.0012423301973953805,-0.07558558777706492,0.9963508514586231,1.2423301973953804,10.0
exp668,-1400mV,-0.15,-0.08265153946844546,-30.238434936094897,0.896006183228574,82.65153946844546,10.0
exp669,-1400mV,-0.15,-0.08886643086318409,-46.0110005798543,0.9487285713242026,88.86643086318409,10.0
exp670,-1500mV,-0.15,-0.0008994353119035223,-0.12222251740210505,0.9217188585560157,0.8994353119035223,10.0
exp671,-1700mV,-0.15,-0.013058020404777593,-4.546633672940629,0.9479588298420668,13.058020404777594,10.0
exp672,-1400mV,-0.15,0.008897937266014967,-21.341921650022016,0.10857469938218504,-8.897937266014967,10.0
exp673,-1400mV,-0.15,-0.0873803284114338,-38.362308551344896,0.9449973342152452,87.3803284114338,10.0
exp674,-1400mV,-0.15,-0.1469338688007917,-54.89471974863477,0.9256637682668223,146.9338688007917,10.0
exp675,-1500mV,-0.15,-0.04292253073203942,-12.862327265411842,0.9401751294145241,42.92253073203942,10.0
exp676,-1700mV,-0.15,-0.006326123963644961,-0.5264021113493222,0.9957773219229946,6.326123963644961,10.0
exp677,-1400mV,-0.15,-0.11702539798146022,-57.040517135404166,0.9418035550823911,117.02539798146022,10.0
exp678,-1600mV,-0.15,-0.022572941797996744,-2.144817849527035,0.9913038297997648,22.572941797996744,10.0
exp679,-1500mV,-0.15,-0.05533222995617926,-17.654644386742362,0.9574774007882698,55.332229956179255,10.0
exp680,-1400mV,-0.15,-0.014405796463829581,0.02824453703217511,0.9991559744564524,14.405796463829581,10.0
exp681,-1400mV,-0.15,-0.04224326132881435,-19.023914020290913,0.9467316964170053,42.24326132881435,10.0
exp682,-1500mV,-0.15,-0.03233372455232434,-16.047402589103957,0.7738063048561687,32.33372455232434,10.0
exp683,-1900mV,-0.15,-0.00011415080770552274,-0.016074760004037916,0.834061480792407,0.11415080770552274,10.0
exp684,-1400mV,-0.15,-0.1102708907553414,-53.880175522692916,0.9288676924729582,110.2708907553414,10.0
exp685,-1400mV,-0.15,-0.14919782283915542,-51.73463132810252,0.9245900745441625,149.1978228391554,10.0
exp686,-1400mV,-0.15,-0.09871177257121763,-51.91591692822838,0.9324745037029494,98.71177257121764,10.0
exp687,-1600mV,-0.15,-0.013080197417305761,-0.8557882988791619,0.9956045519709567,13.080197417305762,10.0
exp688,-1400mV,-0.15,-0.11929761693595102,-53.225335095576206,0.924430698579453,119.29761693595103,10.0
exp689,-1700mV,-0.15,-0.007504049214352764,-1.859375949767378,0.9572545729829829,7.504049214352764,10.0
exp690,-1600mV,-0.15,-0.026295329808498514,-6.026480243290839,0.971350576709796,26.295329808498515,10.0
exp691,-1400mV,-0.15,-0.13164772557226018,-43.75759651703266,0.9151243637831513,131.64772557226019,10.0
exp692,-1500mV,-0.15,-0.034461211623266944,-14.125541025004086,0.9263328664828822,34.46121162326694,10.0
exp693,-1400mV,-0.15,-0.12602393844700635,-57.477501517048374,0.9376347019884191,126.02393844700634,10.0
exp694,-1500mV,-0.15,-0.02430788514024695,-3.718722149453731,0.9804216798027167,24.307885140246952,10.0
exp695,-1400mV,-0.15,-0.07842397157141574,-53.02444292609311,0.9239798182855377,78.42397157141575,10.0
exp696,-1500mV,-0.15,-0.08328296911371634,-18.380422932595486,0.9450116859816292,83.28296911371633,10.0
exp697,-1400mV,-0.15,-0.12467326668325927,-29.636271141808024,0.9434500813227972,124.67326668325927,10.0
exp698,-1400mV,-0.15,-0.07340144353053792,-54.364807507512666,0.9529949904792433,73.40144353053792,10.0
exp699,-1800mV,-0.15,-0.002059598109446915,-0.1910019449400322,0.989869120905727,2.059598109446915,10.0
exp700,-1400mV,-0.15,-0.14083680219504158,-54.630368124400974,0.9560866067928919,140.83680219504157,10.0
exp701,-1400mV,-0.15,-0.09650947987100518,-45.068717401783864,0.9146653298413592,96.50947987100518,10.0
exp702,-1400mV,-0.15,-0.12273346193199203,-53.34652236712683,0.9172711323742372,122.73346193199203,10.0
exp703,-1500mV,-0.15,-0.0754067445772097,-9.932466493195847,0.9824501751667656,75.4067445772097,10.0
exp704,-1400mV,-0.15,-0.15309274142593823,-65.11527463284077,0.9179125002560968,153.09274142593824,10.0
exp705,-1400mV,-0.15,-0.16876001122440715,-70.05118336865642,0.9170117212164612,168.76001122440715,10.0
exp706,-1400mV,-0.15,-0.014776126195850519,0.28178286133659114,0.9985996845606434,14.77612619585052,10.0
exp707,-1500mV,-0.15,-0.12373226890762576,-28.92317752412015,0.9435676176901505,123.73226890762575,10.0
exp708,-1400mV,-0.15,-0.14890676938687833,-42.59603308748308,0.9314085538034499,148.90676938687832,10.0
exp709,-1400mV,-0.15,-0.11695655683652019,-52.21980451120475,0.9256908950987309,116.95655683652019,10.0
exp710,-1400mV,-0.15,-0.1565537157457397,-60.56086637755536,0.932541129046865,156.5537157457397,10.0
exp711,-1400mV,-0.15,-0.12004141417449625,-34.298308227461476,0.9335909657006307,120.04141417449625,10.0
exp712,-1500mV,-0.15,-0.09234572544564784,-39.84736929813031,0.9136876563582598,92.34572544564784,10.0
exp713,-1400mV,-0.15,-0.11660519843276461,-54.33140829420735,0.9277207268368652,116.60519843276461,10.0
exp714,-1400mV,-0.15,-0.14109085341888125,-43.44678096305985,0.9288032382767166,141.09085341888124,10.0
exp715,-1400mV,-0.15,-0.1298372025560788,-64.14288057488903,0.9317113651416763,129.8372025560788,10.0
exp716,-1400mV,-0.15,-0.13540313526844333,-36.13779688104326,0.9366553962661206,135.40313526844332,10.0
exp717,-1600mV,-0.15,-0.00022515641695127793,-0.01728042318135624,0.9726372287655647,0.22515641695127794,10.0
exp718,-1600mV,-0.15,-0.02326244378228239,-6.266695373595907,0.9393937474408309,23.26244378228239,10.0
exp719,-1400mV,-0.15,-0.10566527980741075,-43.05870698058367,0.9248579279436167,105.66527980741076,10.0
exp720,-1500mV,-0.15,-0.07489109971537118,-9.118232094725421,0.9808015102611307,74.89109971537118,10.0
exp721,-1500mV,-0.15,-0.05485610748921658,-6.731192566875151,0.9844794754937168,54.856107489216576,10.0
exp722,-1600mV,-0.15,-0.015579999879932655,-1.6177992785200184,0.9925954276049214,15.579999879932656,10.0
exp723,-1400mV,-0.15,-0.11771929827559731,-35.890763601849365,0.9318975464958055,117.71929827559731,10.0
exp724,-1500mV,-0.15,-0.0033914459389471677,-19.20603831950956,0.06506713200102036,3.3914459389471676,10.0
exp725,-1800mV,-0.15,-0.00046427480916292826,-0.027018941300577304,0.9971378392254685,0.4642748091629283,10.0
exp726,-1400mV,-0.15,-0.112877331524362,-16.029327832429402,0.9794132668137003,112.87733152436199,10.0
exp727,-1500mV,-0.15,-0.0926469789257054,-27.694448539300424,0.9402689366113243,92.64697892570541,10.0
exp728,-1400mV,-0.15,-0.16480847705789625,-56.34842264405768,0.9420389237167164,164.80847705789625,10.0
exp729,-1900mV,-0.15,-0.00021641258781775422,-0.013905479042671434,0.9828385068693002,0.21641258781775422,10.0
exp730,-1700mV,-0.15,-0.0022049221552462284,-0.04149557126051828,0.9978733381733053,2.2049221552462286,10.0
exp731,-1600mV,-0.15,-0.00406693816699122,-0.17630239825594107,0.9972440092802617,4.06693816699122,10.0
exp732,-1700mV,-0.15,-0.0009624550441800865,-0.05865157264023829,0.9922533759961275,0.9624550441800865,10.0
exp733,-1500mV,-0.15,-0.01897800874100966,-0.29262939273951005,0.9995975207147366,18.97800874100966,10.0
exp734,-1700mV,-0.15,-0.005726081105985685,-0.06112622552373059,0.9995035333012121,5.726081105985685,10.0
exp735,-1700mV,-0.15,-0.0014893541898618394,-0.09765331170970815,0.9948749821842433,1.4893541898618394,10.0
exp736,-1400mV,-0.15,-0.068075325407494,1.6887022668415987,0.9988541610081383,68.075325407494,10.0
exp737,-1500mV,-0.15,-0.013974911481776198,-0.2622089854195062,0.9992764118312786,13.974911481776198,10.0
exp738,-1700mV,-0.15,-0.002296586802773089,-0.082013440922033,0.9973902522987947,2.296586802773089,10.0
exp739,-1600mV,-0.15,-0.0081893208094571,-0.22191224747727611,0.9983955327840137,8.1893208094571,10.0
exp740,-1600mV,-0.15,-0.030298045869725666,-7.421434957432657,0.9533658046846629,30.298045869725666,10.0
exp741,-1600mV,-0.15,-0.006470818049217904,-0.11117222326337028,0.9994672680742159,6.470818049217904,10.0
exp742,-1500mV,-0.15,-0.013223730707164018,-0.14484178251775148,0.9996992231359624,13.223730707164018,10.0
exp743,-1500mV,-0.15,-0.019260436930433614,-0.6990056883610833,0.9991336454091875,19.260436930433613,10.0
exp744,-1700mV,-0.15,-0.0011564004702751772,-0.023563614974880798,0.9984774846464762,1.1564004702751771,10.0
exp745,-1400mV,-0.15,-0.020583012229360376,-0.7683347708002852,0.9998217387104773,20.583012229360374,10.0
exp746,-1800mV,-0.15,-0.00040192769095231674,-0.015572518503173871,0.9913727290554084,0.40192769095231673,10.0
exp747,-1400mV,-0.15,-0.08482808885386352,-0.05891845302136289,0.9997650392635407,84.82808885386352,10.0
exp748,-1700mV,-0.15,-0.0011451267810599268,-0.0419099424156788,0.9967298984297049,1.1451267810599268,10.0
exp749,-1700mV,-0.15,-0.002178114655638548,-0.21378256310152022,0.9890490387169417,2.178114655638548,10.0
exp750,-1500mV,-0.15,-0.09522863489318044,-21.76777981785265,0.9466681773445504,95.22863489318044,10.0
exp751,-1500mV,-0.15,-0.06582847088378696,-0.8425476138811412,0.9997650493316611,65.82847088378696,10.0
exp752,-1400mV,-0.15,-0.15467818563761374,-75.1073647192763,0.9050129568317268,154.67818563761372,10.0
exp753,-1400mV,-0.15,-0.17322947712068698,-31.573340061155918,0.952171649952941,173.229477120687,10.0
exp754,-1500mV,-0.15,-0.07543259097739125,-9.031659358939045,0.9816694603235325,75.43259097739124,10.0
exp755,-1500mV,-0.15,-0.025834177690819176,0.1775636750953602,0.9993820420102084,25.834177690819175,10.0
exp756,-1400mV,-0.15,-0.06271178276762837,-0.9770872914787496,0.9997532849288646,62.71178276762837,10.0
exp757,-1400mV,-0.15,-0.153152829355549,-44.66021081046668,0.9168002777376197,153.152829355549,10.0
exp758,-1400mV,-0.15,-0.02501738749815384,-0.6211687157288139,0.9996799187182528,25.01738749815384,10.0
exp759,-1800mV,-0.15,-0.00010083823783086661,-0.018291264471681598,0.7759010851168759,0.10083823783086661,10.0
exp760,-1600mV,-0.15,-0.0032054446344883824,-0.13469982165079708,0.9968762810276862,3.2054446344883822,10.0
exp761,-1900mV,-0.15,-0.0002986809390085189,-0.019222135012285674,0.9812594003424863,0.2986809390085189,10.0
exp762,-1600mV,-0.15,-0.014048836906521086,-0.14164456662907643,0.9995279583106118,14.048836906521085,10.0
exp763,-1500mV,-0.15,-0.09507015467431537,-25.59679564535783,0.9257541657031939,95.07015467431538,10.0
exp764,-1900mV,-0.15,-0.0006556828427089686,-0.07483954119728875,0.9825622116544277,0.6556828427089686,10.0
exp765,-1800mV,-0.15,-0.003783852853437114,-0.062174820932835884,0.9970581138080387,3.783852853437114,10.0
exp766,-1500mV,-0.15,-0.07842044496606614,-21.80336914350584,0.9527633069215403,78.42044496606614,10.0
exp767,-1700mV,-0.15,-0.004362303301224257,-0.3588037639270769,0.9937639577908308,4.362303301224257,10.0
exp768,-1500mV,-0.15,-0.036968523132940946,-0.7575908771768987,0.999443513378185,36.968523132940945,10.0
exp769,-1500mV,-0.15,-0.04468686272348047,3.5161930925337757,0.9848260874201251,44.68686272348047,10.0
exp770,-1500mV,-0.15,-0.02212852143333419,-0.58559046723345,0.9992119142676444,22.12852143333419,10.0
exp771,-1700mV,-0.15,-0.003913510488482843,-0.10618997086410342,0.9970695747599911,3.913510488482843,10.0
exp772,-1500mV,-0.15,-0.07091821602262842,-30.63183228413341,0.9257745197004885,70.91821602262841,10.0
exp773,-1500mV,-0.15,-0.04783619065725903,-15.954202548033667,0.9149651420927397,47.83619065725903,10.0
exp774,-1700mV,-0.15,-0.002634845413935633,-0.05474492809066356,0.9967575936318439,2.6348454139356328,10.0
exp775,-1800mV,-0.15,-0.0032783364925884793,-0.2504521964842461,0.9941337337880085,3.2783364925884793,10.0
exp776,-1400mV,-0.15,-0.04991581536380288,-0.7568224389137868,0.9996797615174502,49.91581536380288,10.0
exp777,-1500mV,-0.15,-0.025999960333828127,-1.4644986934429092,0.9961417590661995,25.999960333828128,10.0
exp778,-1500mV,-0.15,-0.08502882413462133,-21.64762430443124,0.9629156341550977,85.02882413462133,10.0
exp779,-1600mV,-0.15,-0.007930344726459624,-0.3639846139417169,0.9926001312779357,7.930344726459624,10.0
exp780,-1400mV,-0.15,-0.07601809698694789,-1.2781916594280531,0.9996362436244188,76.0180969869479,10.0
exp781,-1500mV,-0.15,-0.010142238654949254,-0.2970147445769129,0.997982333545628,10.142238654949255,10.0
exp782,-1700mV,-0.15,-0.007590076953973951,-0.3019184757516902,0.99477215738308,7.590076953973951,10.0
exp783,-1400mV,-0.15,-0.04497925511025534,1.8541709515486922,0.9936282726094103,44.979255110255345,10.0
exp784,-1500mV,-0.15,-0.05178477151785404,-0.8012522859851536,0.9994275255488348,51.78477151785404,10.0
exp785,-1400mV,-0.15,-0.037806336053075776,-1.337257913383894,0.9996990956007862,37.806336053075775,10.0
exp786,-1900mV,-0.15,-0.0002725187810520819,-0.026744414515652043,0.9391585156650039,0.27251878105208194,10.0
exp787,-1600mV,-0.15,-0.039487803398616884,-6.762118092592154,0.979708081847783,39.48780339861688,10.0
exp788,-1700mV,-0.15,-0.004281007723427576,-0.10541102512556999,0.9946784023405557,4.281007723427576,10.0
exp789,-1400mV,-0.15,-0.09248876094159718,-3.888374518427675,0.997934562984786,92.48876094159718,10.0
exp790,-1400mV,-0.15,-0.08268883558066217,-3.538383171586851,0.9983770101838219,82.68883558066217,10.0
