Experiment,Tafel Slope (mV dec-1)_Ar,Exchange Current Density (mA cm-2)_Ar,Tafel R^2_Ar
exp964,150.86367317704796,0.04836093679081883,0.9892891964512589
exp965,160.64772627721644,0.0016028693280317277,0.9964986834997125
exp966,72.26130295517432,7.881058597863612e-05,0.9975869118815867
exp967,73.45615795647129,0.0001719773819008697,0.9966534551274829
exp968,116.25253554512643,0.0022810031725930095,0.9969343340345551
exp969,81.39574217224629,0.0008566765794154194,0.9979191069427422
exp970,157.860926268444,0.0008552965672326579,0.9962309526027725
exp971,116.1295862661251,0.0016471597926463652,0.9995041404749953
exp972,83.17797963714992,0.0003098891676830575,0.9982217319846026
exp973,140.73033196137916,9.174598200468507e-05,0.9948791171678227
exp974,135.20154570659224,0.0004622628054455637,0.9941618587172542
exp975,150.41915552644454,0.00018259383519804586,0.9949920441815149
exp976,70.76867016774257,0.0006065401428970855,0.997406769380124
exp977,141.5728401766073,8.775803274897237e-05,0.9947366298133754
exp978,98.75401153237182,0.002540885614620335,0.9945229817746426
exp979,149.17129748682603,0.00015355601093451865,0.9941179484463394
exp980,141.09735827343405,0.0001783432883738046,0.9967456382218595
exp981,144.83495964934716,9.399553692113627e-05,0.9970474613946854
exp982,110.68513703215014,0.0051596088012815285,0.9953681139731378
exp983,357.7063821912262,1.9703380021639971,0.5322686915663731
exp984,79.7930272273643,0.0020263517813218805,0.9913429263489919
exp985,117.07433411221744,1.922238194454894e-05,0.9956280591184505
exp986,133.56586318072425,0.004241399266316476,0.9962511793276477
exp987,96.87960432288831,0.00010473869219720209,0.9990203796009247
exp988,108.077205049837,0.0005628012186408972,0.9971103285103283
exp989,142.90476467593433,8.940755709161553e-05,0.9963979745334324
exp990,290.5281147474772,2.5151576485025164,0.27928844217400567
exp991,92.36843227201773,0.0015046011315235598,0.9939542475901083
exp992,108.54801305529436,0.0014203984727109652,0.9953565965846153
exp993,79.1899962488836,0.00015734210837746294,0.9924102795357561
exp994,54.328469540536595,816627.2424927952,0.055624128650290386
exp995,363.1423152355981,3.0276137712190803,0.35897802802228396
exp996,398.92688673601737,2.8537329386925663,0.5536756684173104
exp997,130.96465446677672,0.00011073468885474758,0.9965771144218581
exp998,305.58726858162134,51.629623213136725,0.30972815153888894
exp999,109.45176774237513,0.018141269563752994,0.9936861002047988
exp1000,117.02745284412883,0.0013757784915921787,0.9939870093303678
exp1001,266.2313527082214,2.4885178700094643,0.24463538776868482
exp1002,299.83599396212196,56.53169153901451,0.5529961540946126
exp1003,415.36100768177266,3.080570265820526,0.4276232647732657
exp1004,92.36004898835466,0.003154179157942612,0.9916340149837852
exp1005,165.91083039064677,282.8655104426671,0.28511933711201326
exp1006,111.8530175668535,0.0025863786692572246,0.9934441457624262
exp1007,97.1859081117808,5.433241119404544e-05,0.9977884233324037
exp1008,93.9953300136102,0.0008908885026575851,0.9982113815448164
exp1009,228.17549805792788,1.6769581984736222,0.09105160563798322
exp1010,90.07633426747289,0.12183876959049218,0.014777708902343673
exp1011,242.32223311752998,73.82689954352043,0.37836873109831215
exp1012,79.55273024613551,0.004859675626729357,0.9909335955689043
exp1013,109.39892633575533,0.005300358610378483,0.9955516145012127
exp1014,114.82948439312135,0.009223915253740363,0.9904787151299261
exp1015,430.638925542064,2.741006451293355,0.3740682374410675
exp1016,74.52811335072772,0.0022211515318847474,0.9874235792340388
exp1017,112.65665722108935,0.0015316654058559023,0.998145760388382
exp1018,105.55309495460128,0.008374291412141717,0.9909209420454558
exp1019,117.29068755229234,0.0002207409345122978,0.9960664443813283
exp1020,290.99274390560623,2.3680013546514487,0.15948879874649027
exp1021,120.51361729897141,0.0030168487605040117,0.997813691747633
exp1022,109.96974452954137,0.00014600793654698463,0.9991853642143994
exp1023,1.3161586543954615,1.0572708316270897e+139,3.3250556538848103e-06
exp1024,78.2491831087885,3413.3631905075104,0.03272945501559676
exp1025,100.36195061437564,0.006548683246462679,0.9910492875975445
exp1026,112.55368218304011,0.002833757183210086,0.9969028238081632
exp1027,112.8700773378313,0.022186753796181336,0.47198458574032187
exp1028,102.95306678876676,0.005622472442427935,0.9929956621412526
exp1029,114.47619387767934,183.98385365918148,0.10553594571688682
exp1030,123.70265486012173,0.0026075174877839493,0.992891680547753
exp1031,118.63322420666584,1850.3451213137798,0.17645603902734538
exp1032,71.69456158839627,0.00015599031897184102,0.9950603423745032
exp1033,307.86738963738856,2.582729454995544,0.32368603453983785
exp1034,83.28757475132728,0.004512342120752215,0.9926807996230202
exp1035,520.655098232067,3.0435856979278815,0.6477263947196288
exp1036,110.05920422315177,8.263004446356491e-05,0.9973747004780672
exp1037,105.21139003463809,0.00258567751070594,0.9925571658931586
exp1038,121.96425634009628,1.620583718104564e-05,0.994406883461935
exp1039,26.219055543422623,100789049816.40817,0.057337403495872054
exp1040,303.3133130089046,0.7451426489181386,0.46191002805444087
exp1041,81.95451495938416,0.00019010999855821918,0.9982449489661901
exp1042,94.88246585389324,0.0012261986407069107,0.9942808883257267
exp1043,108.46128567830728,0.005610151699168916,0.9946830349907998
exp1044,104.39665386314782,0.0001809084568526338,0.9995247997685162
exp1045,78.56338686903511,0.0006916851066502309,0.9968746867447501
exp1046,148.71438892201766,0.014327628345820862,0.9875107945996591
exp1047,70.88519785898701,0.000740870088032244,0.9974540475051193
exp1048,103.10880395676878,0.00033875427083760015,0.9983540233732485
exp1049,77.73212929245038,0.0007638250158618705,0.9965154645364417
exp1050,118.5628928892673,0.00011912150662287169,0.9956077060346441
exp1051,119.13519410868767,0.0004785274911330194,0.9988423243274634
exp1052,579.3237731473548,1.8732426853342614,0.5056719887501832
exp1053,114.26116844707931,1.60086510680302e-05,0.997401752065079
exp1054,19.91170029080776,1658853488.8450449,0.0008839038231636472
exp1055,50.03618348425971,1546180.7127447533,0.10466051814917196
exp1056,88.03729332939778,1.8921207567866023e-05,0.9954873098499383
exp1057,105.72894165101135,0.00034108826550217474,0.9984608050075346
exp1058,118.68867170542606,5.958768244271792e-05,0.9950963995842852
exp1059,107.00255964443281,0.001028681714360479,0.9981947913605143
exp1060,76.06163456181139,4990.261934046557,0.009780128469263658
exp1061,106.40227684787098,0.001004077868069616,0.9925376108137813
exp1062,77.11889068904279,0.000284459913788861,0.9983139982299802
exp1063,84.86491933412526,4.7602388261842316e-05,0.9941177583964905
exp1064,140.58941604158733,0.00011736678010605242,0.9949729900193086
exp1065,102.09415847740364,0.001489285105059832,0.9855821907934614
exp1066,55.421046239867316,691134.3749896954,0.06931003996831281
exp1067,128.42076683847313,0.00020272448826980807,0.9963655187933562
exp1068,102.27728933167324,0.0003690475697230823,0.9970146454714404
exp1069,439.8165774931711,2.9810682931458516,0.698194048016638
exp1070,102.1977447704734,0.00028668513312748566,0.9973668641746348
exp1071,291.7894793125358,49.33707577377915,0.2550744872621067
exp1072,87.7307872706983,2.619145640280219e-05,0.9978063477218557
exp1073,116.56715167791492,0.00024616642661549545,0.9971141361664044
exp1074,114.36173161451647,0.0021337271900248936,0.9973123859208876
exp1075,112.96297463286064,1.7924631375782666e-05,0.9976685329954177
exp1076,93.6097755943658,6.60798430950415e-07,0.9974446747343585
exp1077,77.54223881536507,0.00014111604743024462,0.9984187892846063
exp1078,499.0860712135791,2.699461746470492,0.6955823785022022
exp1079,104.8505222995317,1.0068028374345705e-05,0.9965961781693415
exp1080,387.88694686197607,1.672748132264986,0.6947061598717861
exp1081,192.5019036022067,0.020213511625481316,0.9865870059177001
exp1082,98.39531022004375,0.00016069638224950217,0.9991455784234428
exp1083,115.46447349700166,0.0004371269218480904,0.9971580805545999
exp1084,70.2198025450537,0.0008234656617583246,0.9965732149181239
exp1085,29.924265870870276,1551816871.9097505,0.05377373516191274
exp1086,26.535484055151766,90896713.8391304,0.0012660199953828705
exp1087,125.39080176927281,3.0148136068605724e-05,0.9950706837098535
exp1088,109.56720295033111,6.022678940067205e-05,0.9984945971830951
exp1089,69.9928676589413,0.00041139865546331947,0.9971736353603027
exp1090,250.6931401515207,55.07290133251178,0.198303310240591
exp1091,493.8302295798602,2.986222790135905,0.7315542612144955
exp1092,490.49586888255067,3.0655676243157783,0.718533866642218
exp1093,70.14361834286319,0.0009636976939712059,0.9974257711173005
exp1094,96.73635000944172,1.8513464555789813e-05,0.9974838375115224
exp1095,447.101769910845,1.8132068989365109,0.5618020624086839
exp1096,106.11050787798008,0.00033596069338152266,0.9994096074696149
exp1097,105.03498497114641,3.189926284594843e-05,0.9979024703125777
exp1098,109.50883523435226,0.00032031026538897347,0.9975250649438065
exp1099,153.4121204617449,0.00037605816749427623,0.9994773141020237
exp1100,93.7344906337141,0.00358930874711913,0.9919739935148005
exp1101,126.40943512729052,0.00024725505560635393,0.9959395529906255
exp1102,123.05288854297548,0.00017838370925796145,0.9979250070635992
exp1103,81.097624953263,0.005192323302006481,0.9900233260517637
exp1104,131.7157811872726,0.005912968744589899,0.9990118520907492
exp1105,77.53122284382587,0.0019801233020054964,0.9976498501228165
exp1106,100.39920373880386,0.028279967805035795,0.9949436435281357
exp1107,149.97515629513234,0.012081622438020346,0.9984137837577498
exp1108,316.7570880697579,2.8011790648945465,0.7086591926338887
exp1109,80.47203102421213,0.004204613029686024,0.9922069591775796
exp1110,111.02685456557846,2.9410207782391097e-05,0.9988488815774824
exp1111,104.82202199114138,0.00034850020712612096,0.9990645359671293
exp1112,141.57581886764655,0.00020898241384890165,0.9959256375715659
exp1113,217.3495594455762,61.32468406411126,0.1631264431066528
exp1114,158.35860950094659,0.00019537923412773838,0.9999366536949634
exp1115,129.77648274668906,0.001542448267850954,0.9993885045742106
exp1116,128.1226192528665,3.0673234290357876e-05,0.9977137666576839
exp1117,85.4087643860642,0.008086771075072982,0.9904523257576113
exp1118,147.4507930005932,0.006927462242000117,0.9990779792589005
exp1119,131.35979832216626,0.00011105824441032868,0.9980248081375027
exp1120,101.0556780198292,7.903723783971017e-06,0.9938137482476792
exp1121,104.27430675182207,0.0008101490348191487,0.9958030437077934
exp1122,147.33698103894383,0.0030219233303051415,0.997039608358713
exp1123,131.2040116599543,0.0016548207124508717,0.9985020754011027
exp1124,98.29024540540482,0.002596011675952897,0.9927430987910998
exp1125,161.80536720257285,0.12486975393060755,0.39173061226155814
exp1126,105.8608653713566,0.00019379552300508544,0.998869718984681
exp1127,105.30833936716182,0.0017376980927057393,0.9981414981502638
exp1128,160.6408432902085,0.0049392726545466,0.9976014047656849
exp1129,186.1425290931827,0.0037681740476241676,0.9969823087703988
exp1130,96.67902072292165,0.0011712326168626269,0.9987763847932295
exp1131,139.50515548118804,6.404667675302644e-05,0.9967286587114921
exp1132,155.5712967838906,0.0008121882798144627,0.9937259758637317
exp1133,346.8401793103212,3.0436972964349196,0.5663842131133142
exp1134,109.34762651847501,0.0003109990776609324,0.9978113603559655
exp1135,149.22125037984836,1.0263238683700497,0.08044905408242654
exp1136,77.00713595749774,0.00011600420361566693,0.9975794086429034
exp1137,83.1751033445267,0.00024900210305556155,0.9977514878901129
exp1138,107.17449855172923,0.00041743706827808625,0.9983192918487065
exp1139,398.0945473163251,2.2147524544900956,0.5958178338801825
exp1140,65.26401508830841,0.00023743085499502197,0.9949098758529729
exp1141,88.52279780914942,0.00028664745064477785,0.995717466709472
exp1142,125.80549794266163,0.0007134383782827955,0.9999012749859396
exp1143,181.1800046561036,0.013716558106105866,0.999418405525206
exp1144,102.95462749893376,0.0012744232001419458,0.9986446332187878
exp1145,72.70115624552503,0.00034282632259998347,0.9971011182153139
exp1146,108.7030506981111,0.0020867519029605652,0.9990345857541509
exp1147,81.80034180427268,0.0059219910722866755,0.9889712091932347
exp1148,127.12914268755429,0.000727733844068032,0.9991764539457603
exp1149,145.44284938295502,0.006599322226081624,0.995604480729063
exp1150,117.03425711097734,0.00017111887822823753,0.9978151794801338
exp1151,99.61471860193494,0.0009356934266572616,0.9974243592577839
exp1152,130.26330881058524,2.0428537562654717e-05,0.9975304421568829
exp1153,19.579249245293333,6.363250994814767e-11,0.0027882412849229944
exp1154,109.10044631900855,0.0013258002561879218,0.9951011397289533
exp1155,55.46578626562826,15866.181693908855,0.006958207665416894
exp1156,167.93103305741764,0.03693799400052634,0.9870951349903131
exp1157,77.12269081952697,0.005015960306918218,0.9888509734752076
exp1158,103.83543860489773,0.0012936452764358002,0.9964464225146434
exp1159,128.12256216633068,1.5677943752690928e-05,0.9994384188239023
exp1160,108.65604932414576,143.9564226031111,0.06349569865979257
exp1161,98.09040198399387,0.006974916888831467,0.9938059845334009
exp1162,338.7297502948032,2.830119989833243,0.446801892206931
exp1163,74.87719571197032,0.00018487688336091493,0.9970271452260717
exp1164,218.5929646123617,2.4281627124132346,0.19547151590675108
exp1165,150.41725871158027,0.00021640495982106698,0.9982851796785639
exp1166,110.20830188861817,0.00020978451763072474,0.9987677303919142
exp1167,110.89056027193602,0.0007537787881513027,0.999914476701949
exp1168,147.456176243409,0.0039809777815561186,0.9985505171535899
exp1169,107.3355737622912,3.94670204510323e-05,0.9997370166303642
exp1170,98.45139101210334,2.9650641795738152e-05,0.9962429492309224
exp1171,123.8961333373438,0.0028771581232306287,0.997900016803024
exp1172,99.17933197180895,0.00040315378630324843,0.9996457842101081
exp1173,116.248663084639,0.0013532187672537148,0.9978215425397612
exp1174,175.3989956284198,0.00042605274042330996,0.9948829980662381
exp1175,2.2995707878183786,4.117411535102099e+59,1.983661545929839e-05
exp1176,110.1173511020119,3.733929797352397e-05,0.9963027447386907
exp1177,71.61472468336719,1044.9045814042945,0.015811406271127607
exp1178,82.09248401506788,0.0010681492935115519,0.9930391844699629
exp1179,91.18792698439223,0.0023378988336414798,0.9890015981290294
exp1180,125.63125002536701,3.740568084822259e-05,0.9990392427366878
exp1181,88.36833299030545,0.01006729902440804,0.9913648106523458
exp1182,103.38087144836578,0.0033429226094551534,0.9936315578553214
exp1183,131.22139750466317,0.012760976696313873,0.9957870849503793
exp1184,140.3900860076693,0.006819827410232999,0.9985282478656927
exp1185,155.72637970333588,0.0006791641730034753,0.9992306755407477
exp1186,105.76921784175799,0.0006217817650060402,0.9967899342211631
exp1187,280.17940621918945,52.66857259849833,0.3375756419311604
exp1188,400.3946347700167,3.02032420772455,0.6459384479377763
exp1189,82.51234141585303,0.0007651856586006321,0.9950499191015826
exp1190,116.95716894218201,9.984420438743498e-05,0.9937770094224754
exp1191,80.83313418750872,0.00040988538145895,0.9980118673043826
exp1192,182.47187714859223,79.52588683298798,0.10690970901033527
exp1193,93.74376953084011,3.096342927601115e-06,0.9946922582113966
exp1194,132.40093892725335,2.9630302666906528e-05,0.9995167758290876
exp1195,112.02479190043283,2.06483361815042e-06,0.9997021449053642
exp1196,113.34782782747577,9.033346006714553e-07,0.9996137791747187
exp1197,110.94705042100394,5.365952288076347e-07,0.9996351643230224
exp1198,87.73919393137179,3.2512581553230446e-09,0.9986703693102167
exp1199,123.0467170432984,0.0010309005877831314,0.9995418244693348
exp1200,132.21844639989334,0.007363050942264877,0.9956767584913211
exp1201,73.28439198118552,0.001828581621811351,0.9871851022854116
exp1202,181.2375400047184,0.007878174275574867,0.9988934528541468
exp1203,55.31112269175595,0.03249500089404573,0.011859031652225592
exp1204,277.5341345802872,1.5697713134140423,0.549469614036394
exp1205,79.65822699062409,0.0029185783034322336,0.9876054062632381
exp1206,148.71626563577854,0.008548094334930381,0.9939127060921892
exp1207,115.77462629183962,0.0015604696023922356,0.9989862093718622
exp1208,352.8783570119758,3.1248743352709374,0.6005116941716695
exp1209,142.22185536922072,1.2186231822913003,0.06759766517646375
exp1210,393.88711228459755,2.647921174164537,0.7420878021066136
exp1211,224.09849825689392,2.256467070348202,0.1949332092140332
exp1212,217.2082979083241,2.540412379162971,0.13880859648928784
exp1213,120.81086826552777,0.6925019544298151,0.051729676443264365
exp1214,112.75073301764309,0.016536176187410084,0.9873352291601075
exp1215,258.93748343493627,53.24227267990557,0.41349747244281915
exp1216,146.297846896088,0.020159579282425826,0.9948957762942904
exp1217,151.27125828415066,0.03031279270620536,0.9906029281016852
exp1218,34.34122667361654,22265.902264895663,0.0037567918950587613
exp1219,36.837473748449305,71371.88628833285,0.004710375176719856
exp1220,113.08065837251966,0.6917750310921869,0.03449746189949674
exp1221,120.81497058078284,0.03549135023069043,0.9834140003046372
exp1222,247.2795162872127,2.2766837786867824,0.24471809697740277
exp1223,242.21383173311435,2.909296070082222,0.1878598532544129
exp1224,77.32062161000748,1844.6904120503125,0.02339232648605525
exp1225,178.76347701239908,0.014842561044579714,0.9999649102471097
exp1226,377.41790216993655,2.884282933022373,0.7270779362719783
exp1227,332.2926634906619,2.6099238243521063,0.4445336793223206
exp1228,335.61551081090823,2.443654958081817,0.5939939227351496
exp1229,120.81575765912956,0.7184150677939872,0.04361520850504519
exp1230,588.8822817522089,2.89360857633804,0.6102179156343542
exp1231,85.61088636921936,0.0049069332614770185,0.9926016921404744
exp1232,128.97683425584793,0.0280953343604442,0.9905017503029416
exp1233,83.71668396320882,0.00517072478953587,0.9894026075428062
exp1234,409.5626034102162,2.62831335880896,0.7964264348018392
exp1235,150.2396828772893,1.230846303376824,0.07357106825321875
exp1236,73.68057464346063,0.18524073527639817,0.0186409144024057
exp1237,102.29144944958404,260.3760578676613,0.039821310040908546
exp1238,146.50778816064818,127.60155368189325,0.09602484331265822
exp1239,479.3399590387365,2.7322398934848495,0.47638935560501094
exp1240,286.71988684367955,0.3690325642043363,0.9427148512256112
exp1241,208.27367413773194,0.802949718501597,0.9894511885443263
exp1242,65.69822007244856,0.09089522361300865,0.014118516069560766
exp1243,73.68447619729804,0.21714247009316204,0.018435211091644806
exp1244,500.5368879437547,5.111521472925348,0.9712085006853349
exp1245,196.4526930077221,0.29092559664807044,0.9958127522230275
exp1246,194.6872285010863,0.7360064209152581,0.09988485661167083
exp1247,205.1944319419841,1.4195554596779811,0.11538484805823673
exp1248,286.32761922878086,1.762135761959584,0.5718771943263197
exp1249,464.6293697935732,2.561337668897562,0.9147301249895302
exp1250,322.8063219740874,3.034128456709644,0.4486237480663305
exp1251,358.7276429751824,2.888118239377113,0.6845890853955965
exp1252,307.9134371891172,0.7285809290606996,0.9568804470123048
exp1253,273.5442707030794,1.5670115907014115,0.5413443437375701
exp1254,210.77495076868482,0.14437363262765285,0.9993787251705111
exp1255,162.55467975698443,0.37667330177443326,0.9992468144925234
exp1256,155.24736360812713,1.4178480943550573,0.08889058804001128
exp1257,196.8437912800315,0.07628485332692903,0.9909518355017071
exp1258,261.90380691742604,2.6025787174953896,0.3243772202041954
